pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.31,754,207,0.024,0.18,0.109,FALSE
8.32,754,207,0.024,0.18,0.11,FALSE
8.31,754,207,0.024,0.18,0.11,FALSE
8.32,754,207,0.024,0.18,0.109,FALSE
8.31,754,207,0.024,0.18,0.109,FALSE
8.32,754,207,0.024,0.17,0.11,FALSE
8.32,753,207,0.024,0.17,0.109,FALSE
8.32,754,207,0.024,0.17,0.108,FALSE
8.32,753,207,0.025,0.17,0.108,FALSE
8.32,754,207,0.024,0.17,0.108,FALSE
8.33,754,207,0.024,0.17,0.108,FALSE
8.33,754,207,0.024,0.17,0.109,FALSE
8.33,754,207,0.025,0.17,0.109,FALSE
8.33,754,207,0.025,0.17,0.109,FALSE
8.33,753,207,0.025,0.16,0.108,FALSE
8.34,753,207,0.025,0.16,0.106,FALSE
8.34,754,207,0.025,0.16,0.109,FALSE
8.34,754,207,0.025,0.16,0.109,FALSE
8.34,754,207,0.025,0.16,0.108,FALSE
8.35,753,207,0.025,0.16,0.109,FALSE
8.35,754,207,0.025,0.16,0.109,FALSE
8.35,753,207,0.025,0.16,0.109,FALSE
8.35,754,207,0.025,0.16,0.109,FALSE
8.35,754,207,0.026,0.16,0.11,FALSE
8.36,754,207,0.026,0.16,0.111,FALSE
8.36,754,207,0.026,0.17,0.11,FALSE
8.36,754,211,0.026,0.17,0.11,FALSE
8.36,754,207,0.026,0.17,0.113,FALSE
8.36,753,207,0.026,0.17,0.111,FALSE
8.36,753,207,0.026,0.17,0.11,FALSE
8.36,754,211,0.026,0.17,0.111,FALSE
8.36,753,207,0.027,0.17,0.111,FALSE
8.36,754,211,0.027,0.17,0.111,FALSE
8.36,754,207,0.027,0.17,0.11,FALSE
8.36,753,211,0.027,0.17,0.11,FALSE
8.36,754,207,0.026,0.17,0.113,FALSE
8.36,754,207,0.027,0.17,0.111,FALSE
8.35,754,211,0.027,0.17,0.11,FALSE
8.36,754,211,0.027,0.17,0.113,FALSE
8.35,754,211,0.027,0.17,0.11,FALSE
8.35,754,211,0.027,0.17,0.11,FALSE
8.35,754,211,0.027,0.17,0.11,FALSE
8.35,753,211,0.027,0.16,0.111,FALSE
8.34,754,211,0.027,0.16,0.111,FALSE
8.34,754,211,0.027,0.16,0.11,FALSE
8.34,754,211,0.027,0.16,0.11,FALSE
8.34,754,207,0.028,0.16,0.111,FALSE
8.34,754,211,0.027,0.16,0.11,FALSE
8.34,754,211,0.027,0.16,0.113,FALSE
8.33,754,211,0.028,0.16,0.113,FALSE
8.34,754,211,0.027,0.16,0.111,FALSE
8.33,754,211,0.027,0.16,0.114,FALSE
8.33,755,207,0.027,0.16,0.113,FALSE
8.32,754,207,0.027,0.16,0.114,FALSE
8.32,754,211,0.026,0.16,0.113,FALSE
8.32,754,211,0.026,0.16,0.114,FALSE
8.32,754,211,0.026,0.16,0.114,FALSE
8.32,755,207,0.026,0.16,0.114,FALSE
8.32,754,211,0.026,0.16,0.114,FALSE
8.31,755,207,0.026,0.16,0.116,FALSE
8.31,755,211,0.026,0.16,0.114,FALSE
8.31,755,211,0.026,0.16,0.117,FALSE
8.31,755,211,0.026,0.17,0.117,FALSE
8.31,756,211,0.026,0.16,0.117,FALSE
8.31,755,207,0.026,0.17,0.117,FALSE
8.3,755,211,0.026,0.17,0.117,FALSE
8.3,755,211,0.026,0.17,0.116,FALSE
8.3,755,211,0.025,0.17,0.118,FALSE
8.31,755,211,0.025,0.17,0.116,FALSE
8.3,755,211,0.025,0.17,0.116,FALSE
8.3,755,211,0.025,0.17,0.114,FALSE
8.3,755,211,0.025,0.17,0.116,FALSE
8.3,755,211,0.026,0.17,0.116,FALSE
8.3,755,211,0.026,0.17,0.114,FALSE
8.3,755,211,0.025,0.17,0.114,FALSE
8.3,755,211,0.025,0.17,0.113,FALSE
8.3,755,211,0.025,0.17,0.114,FALSE
8.3,755,211,0.025,0.17,0.114,FALSE
8.29,755,211,0.025,0.16,0.114,FALSE
8.29,755,211,0.025,0.16,0.113,FALSE
8.29,754,211,0.024,0.16,0.113,FALSE
8.3,755,210,0.024,0.16,0.114,FALSE
8.29,755,211,0.024,0.16,0.113,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,211,0.025,0.16,0.114,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,211,0.025,0.16,0.113,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,211,0.025,0.16,0.114,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,211,0.025,0.16,0.113,FALSE
8.31,755,211,0.024,0.16,0.114,FALSE
8.31,755,211,0.024,0.16,0.113,FALSE
8.31,755,211,0.025,0.16,0.114,FALSE
8.31,755,210,0.024,0.16,0.114,FALSE
8.32,755,211,0.025,0.16,0.114,FALSE
8.32,755,210,0.025,0.16,0.113,FALSE
8.32,755,210,0.025,0.16,0.114,FALSE
8.32,755,211,0.024,0.16,0.113,FALSE
8.32,755,211,0.024,0.16,0.111,FALSE
8.32,755,211,0.025,0.16,0.113,FALSE
8.32,755,210,0.025,0.16,0.111,FALSE
8.32,755,210,0.025,0.16,0.113,FALSE
8.32,754,210,0.025,0.17,0.11,FALSE
8.32,755,211,0.024,0.16,0.113,FALSE
8.33,755,210,0.025,0.16,0.111,FALSE
8.32,754,210,0.024,0.16,0.11,FALSE
8.32,754,211,0.025,0.16,0.11,FALSE
8.33,754,210,0.025,0.16,0.111,FALSE
8.32,754,210,0.025,0.16,0.11,FALSE
8.32,755,211,0.024,0.16,0.11,FALSE
8.32,755,210,0.024,0.16,0.11,FALSE
8.32,755,210,0.023,0.16,0.11,FALSE
8.32,754,211,0.024,0.16,0.11,FALSE
8.32,754,210,0.024,0.16,0.11,FALSE
8.32,754,211,0.024,0.16,0.11,FALSE
8.32,755,210,0.024,0.16,0.11,FALSE
8.31,755,210,0.024,0.16,0.11,FALSE
8.31,754,210,0.024,0.16,0.109,FALSE
8.31,754,211,0.025,0.16,0.11,FALSE
8.31,754,210,0.024,0.16,0.11,FALSE
8.31,754,210,0.024,0.16,0.11,FALSE
8.3,755,210,0.025,0.16,0.113,FALSE
8.3,755,210,0.025,0.16,0.113,FALSE
8.3,755,210,0.024,0.16,0.111,FALSE
8.3,754,210,0.024,0.16,0.11,FALSE
8.3,755,211,0.024,0.16,0.113,FALSE
8.3,755,211,0.024,0.16,0.114,FALSE
8.3,755,210,0.024,0.16,0.111,FALSE
8.3,755,210,0.024,0.16,0.111,FALSE
8.3,754,210,0.024,0.16,0.111,FALSE
8.29,755,210,0.024,0.16,0.113,FALSE
8.29,755,211,0.025,0.16,0.114,FALSE
8.3,754,210,0.024,0.16,0.111,FALSE
8.29,754,210,0.025,0.16,0.113,FALSE
8.29,755,210,0.025,0.16,0.11,FALSE
8.29,755,210,0.025,0.16,0.113,FALSE
8.29,755,211,0.025,0.16,0.111,FALSE
8.28,754,211,0.024,0.16,0.111,FALSE
8.29,755,210,0.024,0.16,0.11,FALSE
8.29,754,211,0.024,0.16,0.11,FALSE
8.3,754,210,0.025,0.16,0.108,FALSE
8.3,754,210,0.024,0.16,0.108,FALSE
8.3,754,211,0.025,0.16,0.109,FALSE
8.3,754,210,0.024,0.16,0.109,FALSE
8.3,755,210,0.024,0.16,0.108,FALSE
8.3,754,211,0.024,0.16,0.108,FALSE
8.3,753,211,0.029,0.16,0.108,FALSE
8.31,754,210,0.024,0.16,0.108,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,211,0.024,0.16,0.106,FALSE
8.32,754,211,0.024,0.16,0.108,FALSE
8.32,754,211,0.024,0.16,0.108,FALSE
8.32,753,211,0.024,0.16,0.106,FALSE
8.33,754,211,0.024,0.16,0.106,FALSE
8.33,754,210,0.024,0.16,0.108,FALSE
8.33,753,210,0.027,0.16,0.106,FALSE
8.33,753,210,0.042,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.108,FALSE
8.34,753,210,0.024,0.15,0.106,FALSE
8.35,753,210,0.023,0.15,0.106,FALSE
8.35,754,211,0.024,0.15,0.108,FALSE
8.35,753,210,0.024,0.15,0.108,FALSE
8.35,752,211,0.024,0.16,0.106,FALSE
8.35,754,211,0.024,0.16,0.106,FALSE
8.35,754,211,0.024,0.16,0.106,FALSE
8.35,752,211,0.024,0.16,0.106,FALSE
8.35,754,211,0.026,0.16,0.106,FALSE
8.35,754,210,0.024,0.16,0.108,FALSE
8.35,753,210,0.023,0.16,0.108,FALSE
8.35,753,210,0.024,0.16,0.108,FALSE
8.35,754,211,0.024,0.16,0.106,FALSE
8.35,753,211,0.024,0.16,0.106,FALSE
8.35,753,211,0.024,0.17,0.106,FALSE
8.35,753,210,0.024,0.17,0.105,FALSE
8.35,753,211,0.024,0.17,0.106,FALSE
8.35,753,211,0.024,0.17,0.106,FALSE
8.34,753,211,0.024,0.16,0.106,FALSE
8.35,753,211,0.026,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.106,FALSE
8.35,753,211,0.023,0.16,0.106,FALSE
8.34,753,210,0.023,0.16,0.105,FALSE
8.34,753,211,0.023,0.16,0.106,FALSE
8.34,752,210,0.023,0.16,0.106,FALSE
8.34,754,210,0.024,0.16,0.106,FALSE
8.34,754,211,0.024,0.16,0.105,FALSE
8.34,753,210,0.024,0.16,0.105,FALSE
8.34,753,210,0.024,0.16,0.105,FALSE
8.34,753,211,0.023,0.16,0.105,FALSE
8.34,752,211,0.024,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.024,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.105,FALSE
8.33,752,210,0.024,0.16,0.108,FALSE
8.34,753,211,0.023,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.106,FALSE
8.34,753,210,0.024,0.16,0.106,FALSE
8.33,754,210,0.023,0.16,0.106,FALSE
8.34,754,210,0.023,0.16,0.108,FALSE
8.34,753,211,0.023,0.16,0.108,FALSE
8.34,754,210,0.024,0.16,0.108,FALSE
8.33,753,211,0.024,0.16,0.106,FALSE
8.33,754,210,0.024,0.16,0.108,FALSE
8.33,754,211,0.024,0.16,0.108,FALSE
8.33,754,211,0.024,0.16,0.109,FALSE
8.33,754,210,0.024,0.16,0.109,FALSE
8.33,754,210,0.023,0.17,0.108,FALSE
8.33,754,210,0.023,0.17,0.108,FALSE
8.33,754,211,0.023,0.17,0.108,FALSE
8.33,754,211,0.023,0.17,0.108,FALSE
8.33,754,211,0.024,0.17,0.11,FALSE
8.33,754,211,0.024,0.16,0.106,FALSE
8.33,753,211,0.024,0.16,0.106,FALSE
8.32,753,211,0.024,0.16,0.109,FALSE
8.32,754,211,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,754,211,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,211,0.024,0.16,0.106,FALSE
8.33,753,210,0.024,0.16,0.105,FALSE
8.32,752,211,0.023,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.108,FALSE
8.32,753,210,0.024,0.15,0.108,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.024,0.15,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.023,0.15,0.106,FALSE
8.32,753,210,0.023,0.16,0.108,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.32,754,211,0.023,0.16,0.108,FALSE
8.32,754,210,0.023,0.16,0.108,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.023,0.16,0.108,FALSE
8.32,754,210,0.023,0.16,0.108,FALSE
8.32,754,210,0.023,0.16,0.108,FALSE
8.32,754,210,0.023,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.109,FALSE
8.32,753,210,0.023,0.17,0.108,FALSE
8.32,754,210,0.024,0.16,0.108,FALSE
8.32,753,210,0.024,0.16,0.108,FALSE
8.32,753,211,0.023,0.16,0.108,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.108,FALSE
8.32,753,210,0.024,0.16,0.109,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.31,754,210,0.024,0.16,0.108,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.108,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,752,210,0.026,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.023,0.16,0.109,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.023,0.17,0.106,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.023,0.17,0.109,FALSE
8.32,754,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.023,0.17,0.106,FALSE
8.31,754,210,0.023,0.17,0.108,FALSE
8.31,753,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.31,753,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.32,753,210,0.023,0.16,0.106,FALSE
8.31,753,210,0.023,0.16,0.108,FALSE
8.32,754,210,0.023,0.16,0.106,FALSE
8.31,753,210,0.023,0.16,0.106,FALSE
8.31,753,210,0.024,0.16,0.106,FALSE
8.31,754,210,0.024,0.16,0.106,FALSE
8.31,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.31,754,210,0.024,0.16,0.106,FALSE
8.31,752,210,0.024,0.16,0.105,FALSE
8.32,752,210,0.024,0.16,0.106,FALSE
8.32,754,210,0.024,0.16,0.104,FALSE
8.32,753,210,0.024,0.16,0.105,FALSE
8.32,752,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.104,FALSE
8.32,753,210,0.024,0.16,0.104,FALSE
8.33,753,210,0.024,0.16,0.103,FALSE
8.33,753,210,0.024,0.16,0.106,FALSE
8.33,751,210,0.024,0.16,0.106,FALSE
8.33,751,210,0.024,0.16,0.105,FALSE
8.33,752,210,0.024,0.16,0.103,FALSE
8.34,751,210,0.024,0.16,0.104,FALSE
8.34,752,210,0.024,0.16,0.104,FALSE
8.34,752,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.024,0.16,0.104,FALSE
8.34,754,210,0.024,0.16,0.105,FALSE
8.34,752,210,0.024,0.16,0.103,FALSE
8.34,753,210,0.024,0.17,0.106,FALSE
8.34,752,210,0.024,0.17,0.106,FALSE
8.34,752,210,0.024,0.17,0.105,FALSE
8.35,752,210,0.024,0.17,0.105,FALSE
8.35,752,210,0.024,0.17,0.105,FALSE
8.35,752,210,0.024,0.17,0.103,FALSE
8.35,752,210,0.024,0.17,0.106,FALSE
8.35,753,210,0.024,0.17,0.105,FALSE
8.35,751,210,0.024,0.16,0.105,FALSE
8.34,751,210,0.024,0.16,0.105,FALSE
8.35,752,210,0.024,0.16,0.106,FALSE
8.35,752,210,0.024,0.16,0.106,FALSE
8.34,753,210,0.025,0.16,0.105,FALSE
8.34,751,210,0.024,0.16,0.105,FALSE
8.34,751,210,0.025,0.16,0.105,FALSE
8.34,752,210,0.024,0.16,0.104,FALSE
8.33,751,210,0.024,0.16,0.105,FALSE
8.33,752,210,0.024,0.16,0.104,FALSE
8.33,752,210,0.024,0.16,0.104,FALSE
8.33,752,210,0.024,0.16,0.103,FALSE
8.33,752,210,0.024,0.16,0.104,FALSE
8.33,752,210,0.024,0.16,0.104,FALSE
8.33,751,210,0.024,0.16,0.104,FALSE
8.33,752,210,0.024,0.16,0.105,FALSE
8.32,753,210,0.024,0.16,0.105,FALSE
8.32,752,210,0.024,0.16,0.105,FALSE
8.32,752,210,0.024,0.16,0.105,FALSE
8.32,752,210,0.023,0.16,0.105,FALSE
8.32,751,210,0.023,0.16,0.105,FALSE
8.31,752,210,0.024,0.16,0.105,FALSE
8.32,752,210,0.023,0.16,0.104,FALSE
8.32,752,210,0.023,0.16,0.103,FALSE
8.32,752,210,0.023,0.16,0.105,FALSE
8.32,752,210,0.023,0.16,0.104,FALSE
8.32,751,210,0.023,0.16,0.105,FALSE
8.32,752,210,0.023,0.16,0.103,FALSE
8.32,752,210,0.024,0.16,0.104,FALSE
8.32,752,210,0.024,0.16,0.104,FALSE
8.32,752,210,0.024,0.17,0.105,FALSE
8.32,752,210,0.024,0.16,0.105,FALSE
8.33,752,210,0.024,0.16,0.103,FALSE
8.33,751,210,0.024,0.16,0.103,FALSE
8.33,751,210,0.024,0.16,0.103,FALSE
8.33,752,210,0.024,0.16,0.103,FALSE
8.33,751,210,0.024,0.16,0.105,FALSE
8.33,751,210,0.023,0.16,0.103,FALSE
8.33,751,210,0.023,0.16,0.103,FALSE
8.34,752,210,0.024,0.16,0.103,FALSE
8.34,751,210,0.024,0.16,0.103,FALSE
8.34,752,210,0.024,0.16,0.103,FALSE
8.34,752,210,0.024,0.16,0.104,FALSE
8.34,752,210,0.024,0.16,0.103,FALSE
8.34,752,210,0.023,0.16,0.103,FALSE
8.35,751,210,0.023,0.16,0.103,FALSE
8.35,751,210,0.023,0.16,0.102,FALSE
8.35,751,210,0.023,0.16,0.102,FALSE
8.35,751,210,0.023,0.16,0.103,FALSE
8.35,751,210,0.023,0.16,0.103,FALSE
8.35,751,210,0.023,0.16,0.103,FALSE
8.34,751,210,0.023,0.16,0.103,FALSE
8.34,752,210,0.023,0.16,0.103,FALSE
8.34,752,210,0.023,0.16,0.103,FALSE
8.34,751,210,0.023,0.16,0.104,FALSE
8.34,752,210,0.023,0.16,0.103,FALSE
8.34,751,210,0.023,0.16,0.102,FALSE
8.34,751,210,0.023,0.16,0.104,FALSE
8.33,752,210,0.023,0.16,0.104,FALSE
8.33,752,210,0.024,0.16,0.103,FALSE
8.33,752,210,0.024,0.16,0.103,FALSE
8.33,752,210,0.024,0.16,0.104,FALSE
8.32,752,210,0.023,0.17,0.105,FALSE
8.32,752,210,0.023,0.16,0.103,FALSE
8.32,752,210,0.024,0.16,0.103,FALSE
8.32,752,210,0.023,0.16,0.105,FALSE
8.32,752,210,0.023,0.16,0.106,FALSE
8.31,752,210,0.023,0.16,0.105,FALSE
8.31,752,210,0.023,0.16,0.106,FALSE
8.3,752,210,0.023,0.16,0.105,FALSE
8.3,753,210,0.023,0.16,0.105,FALSE
8.3,752,210,0.023,0.16,0.106,FALSE
8.3,752,210,0.023,0.17,0.106,FALSE
8.3,753,210,0.023,0.16,0.105,FALSE
8.3,754,210,0.023,0.16,0.106,FALSE
8.3,753,210,0.023,0.16,0.106,FALSE
8.3,753,210,0.023,0.16,0.106,FALSE
8.3,753,210,0.024,0.16,0.106,FALSE
8.3,752,210,0.024,0.16,0.103,FALSE
8.3,752,210,0.024,0.16,0.105,FALSE
8.3,753,210,0.024,0.16,0.105,FALSE
8.3,753,210,0.024,0.16,0.106,FALSE
8.29,753,210,0.023,0.16,0.106,FALSE
8.29,752,210,0.023,0.15,0.105,FALSE
8.29,752,210,0.023,0.16,0.106,FALSE
8.3,753,210,0.023,0.15,0.104,FALSE
8.29,753,210,0.023,0.16,0.103,FALSE
8.29,753,210,0.024,0.16,0.103,FALSE
8.29,751,210,0.024,0.16,0.103,FALSE
8.29,752,210,0.024,0.16,0.105,FALSE
8.29,752,210,0.024,0.16,0.104,FALSE
8.29,753,210,0.024,0.16,0.104,FALSE
8.3,752,210,0.024,0.16,0.105,FALSE
8.3,752,210,0.024,0.16,0.104,FALSE
8.3,752,210,0.024,0.15,0.103,FALSE
8.3,752,210,0.024,0.16,0.105,FALSE
8.3,752,210,0.024,0.16,0.104,FALSE
8.3,752,210,0.024,0.16,0.103,FALSE
8.3,752,210,0.024,0.16,0.104,FALSE
8.3,751,210,0.024,0.16,0.103,FALSE
8.3,753,210,0.024,0.16,0.102,FALSE
8.3,751,210,0.024,0.16,0.103,FALSE
8.3,752,210,0.024,0.16,0.103,FALSE
8.32,751,210,0.024,0.16,0.105,FALSE
8.31,752,210,0.024,0.16,0.103,FALSE
8.32,752,210,0.023,0.16,0.103,FALSE
8.32,751,210,0.023,0.16,0.104,FALSE
8.32,751,210,0.023,0.16,0.104,FALSE
8.32,752,210,0.023,0.16,0.102,FALSE
8.32,752,210,0.023,0.16,0.103,FALSE
8.32,751,210,0.024,0.16,0.105,FALSE
8.32,751,210,0.024,0.16,0.104,FALSE
8.33,751,210,0.023,0.16,0.103,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.33,752,210,0.023,0.16,0.104,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.33,752,211,0.023,0.16,0.104,FALSE
8.33,752,210,0.023,0.16,0.104,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.32,751,210,0.023,0.16,0.104,FALSE
8.32,751,211,0.023,0.16,0.104,FALSE
8.32,751,210,0.023,0.16,0.104,FALSE
8.32,751,210,0.023,0.16,0.104,FALSE
8.32,751,210,0.023,0.16,0.102,FALSE
8.32,751,211,0.023,0.16,0.104,FALSE
8.31,751,211,0.023,0.16,0.104,FALSE
8.31,751,210,0.023,0.16,0.104,FALSE
8.3,751,211,0.023,0.16,0.104,FALSE
8.3,752,211,0.023,0.16,0.102,FALSE
8.3,752,211,0.023,0.17,0.104,FALSE
8.3,751,211,0.023,0.17,0.104,FALSE
8.3,752,211,0.023,0.17,0.105,FALSE
8.29,752,211,0.023,0.17,0.105,FALSE
8.29,751,211,0.023,0.17,0.104,FALSE
8.29,753,211,0.023,0.17,0.105,FALSE
8.29,751,210,0.023,0.17,0.106,FALSE
8.28,752,211,0.023,0.17,0.106,FALSE
8.28,753,210,0.023,0.17,0.105,FALSE
8.28,752,211,0.023,0.17,0.106,FALSE
8.28,752,211,0.023,0.17,0.106,FALSE
8.28,751,211,0.023,0.17,0.104,FALSE
8.28,753,210,0.023,0.17,0.106,FALSE
8.28,752,211,0.023,0.17,0.106,FALSE
8.28,752,211,0.023,0.17,0.104,FALSE
8.28,751,210,0.023,0.17,0.105,FALSE
8.28,752,210,0.023,0.16,0.106,FALSE
8.29,752,211,0.023,0.16,0.106,FALSE
8.29,752,210,0.023,0.16,0.105,FALSE
8.3,752,210,0.023,0.16,0.106,FALSE
8.3,751,211,0.023,0.16,0.105,FALSE
8.3,751,210,0.023,0.16,0.104,FALSE
8.3,752,211,0.023,0.16,0.106,FALSE
8.3,752,210,0.023,0.16,0.105,FALSE
8.31,751,210,0.023,0.16,0.105,FALSE
8.3,752,210,0.023,0.16,0.104,FALSE
8.31,751,211,0.023,0.16,0.104,FALSE
8.31,751,210,0.024,0.16,0.105,FALSE
8.32,751,210,0.023,0.16,0.104,FALSE
8.32,751,211,0.023,0.16,0.105,FALSE
8.32,751,210,0.023,0.16,0.105,FALSE
8.33,752,210,0.024,0.16,0.104,FALSE
8.33,751,210,0.024,0.16,0.104,FALSE
8.33,751,211,0.023,0.16,0.105,FALSE
8.33,751,210,0.023,0.16,0.104,FALSE
8.33,751,210,0.024,0.17,0.104,FALSE
8.34,751,210,0.024,0.17,0.102,FALSE
8.34,751,210,0.024,0.17,0.104,FALSE
8.34,751,211,0.023,0.17,0.104,FALSE
8.35,751,210,0.023,0.17,0.104,FALSE
8.35,751,210,0.024,0.17,0.105,FALSE
8.35,751,210,0.024,0.17,0.104,FALSE
8.35,751,210,0.023,0.17,0.104,FALSE
8.35,751,210,0.024,0.17,0.104,FALSE
8.36,751,210,0.024,0.17,0.104,FALSE
8.36,751,210,0.024,0.17,0.104,FALSE
8.36,751,210,0.024,0.17,0.104,FALSE
8.36,751,210,0.023,0.17,0.106,FALSE
8.35,751,210,0.023,0.17,0.104,FALSE
8.36,752,210,0.023,0.17,0.106,FALSE
8.36,751,210,0.023,0.17,0.105,FALSE
8.35,751,210,0.023,0.17,0.104,FALSE
8.35,751,210,0.023,0.17,0.105,FALSE
8.35,751,210,0.025,0.17,0.105,FALSE
8.35,751,210,0.025,0.16,0.104,FALSE
8.35,751,210,0.024,0.16,0.105,FALSE
8.35,751,210,0.024,0.16,0.106,FALSE
8.35,751,210,0.024,0.16,0.105,FALSE
8.35,751,210,0.024,0.16,0.106,FALSE
8.35,751,210,0.024,0.16,0.106,FALSE
8.34,751,210,0.023,0.16,0.106,FALSE
8.34,751,210,0.023,0.16,0.106,FALSE
8.34,751,210,0.023,0.16,0.106,FALSE
8.34,751,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.024,0.16,0.105,FALSE
8.34,751,210,0.023,0.16,0.106,FALSE
8.33,752,210,0.023,0.16,0.105,FALSE
8.33,752,210,0.023,0.16,0.106,FALSE
8.33,752,210,0.024,0.16,0.106,FALSE
8.33,751,210,0.024,0.16,0.106,FALSE
8.33,752,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,753,210,0.024,0.16,0.106,FALSE
8.32,752,210,0.024,0.16,0.106,FALSE
8.32,751,210,0.023,0.16,0.105,FALSE
8.32,752,210,0.024,0.16,0.108,FALSE
8.32,753,210,0.024,0.17,0.106,FALSE
8.32,753,210,0.024,0.17,0.106,FALSE
8.31,752,210,0.024,0.17,0.106,FALSE
8.31,753,210,0.024,0.17,0.106,FALSE
8.32,752,210,0.023,0.17,0.106,FALSE
8.31,753,210,0.024,0.17,0.106,FALSE
8.31,753,210,0.024,0.17,0.108,FALSE
8.32,753,210,0.024,0.17,0.106,FALSE
8.32,753,210,0.024,0.17,0.106,FALSE
8.32,752,210,0.024,0.17,0.106,FALSE
8.32,753,210,0.024,0.17,0.108,FALSE
8.32,753,210,0.025,0.17,0.109,FALSE
8.32,752,210,0.024,0.17,0.106,FALSE
8.32,753,210,0.024,0.16,0.108,FALSE
8.32,752,210,0.024,0.16,0.106,FALSE
8.33,752,210,0.024,0.16,0.106,FALSE
8.33,752,210,0.024,0.16,0.106,FALSE
8.33,752,210,0.024,0.16,0.106,FALSE
8.33,752,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.023,0.16,0.108,FALSE
8.34,753,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.024,0.16,0.106,FALSE
8.34,751,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.024,0.16,0.106,FALSE
8.34,751,210,0.024,0.16,0.106,FALSE
8.34,752,210,0.024,0.16,0.108,FALSE
8.35,751,210,0.024,0.16,0.106,FALSE
